# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.750       184.97698    0.0011303678       362.44578
2.750       188.99821    0.0012930569       442.24303
2.750       193.01945    0.0010934343       398.35127
2.750       197.04069   0.00099806296       386.80846
2.750       201.06193    0.0010394396       428.01507
2.750       205.08317   0.00099872062       436.41968
2.750       209.10441   0.00089435565       414.25720
2.750       213.12565   0.00087407537       428.67315
2.750       217.14688   0.00083043415       430.76089
2.750       221.16812   0.00080931822       443.56490
2.750       225.18936   0.00074667132       431.95980
2.750       229.21060   0.00076300407       465.48019
2.750       233.23184   0.00074072585       476.09242
2.750       237.25308   0.00066617485       450.70674
2.750       241.27432   0.00067127879       477.64635
2.750       245.29555   0.00060850338       454.99046
2.750       249.31679   0.00061375016       481.85512
2.750       253.33803   0.00057968681       477.49063
2.750       257.35927   0.00053084386       458.41256
2.750       265.40175   0.00049461125       468.43095
2.750       273.44422   0.00047018055       487.01370
2.750       281.48670   0.00034057073       384.81432
2.750       289.52918   0.00045660144       561.41570
2.750       297.57166   0.00037753645       503.96902
2.750       305.61413   0.00035600422       514.80850
2.750       313.65661   0.00037110810       580.14163
2.750       321.69909   0.00026383676       444.99493
2.750       329.74156   0.00025032405       454.66752
2.750       337.78404   0.00024442647       477.23894
2.750       345.82652   0.00028019670       587.09470
2.750       353.86900   0.00029501573       662.28203
2.750       361.91147   0.00024703786       593.25421
2.750       369.95395   0.00023358056       599.16986
2.750       377.99643   0.00023303434       637.60729
2.750       386.03891   0.00023460996       683.76983
2.750       394.08138   0.00016878050       523.29946
2.750       402.12386   0.00017651222       581.46633
2.750       410.16634   0.00020588170       719.72742
2.750       418.20881   0.00026182395       970.19532
2.750       426.25129   0.00025763377       1010.8115
2.750       434.29377   0.00010143077       420.91150
2.750       442.33625   0.00021456323       940.76932
2.750       450.37872   0.00013818636       639.54196
2.750       458.42120   0.00018152903       885.95246
2.750       466.46368   0.00020668062       1062.7314
2.750       474.50615   9.8508954e-05       533.17713
2.750       482.54863   0.00014501683       825.49020
2.750       490.59111   0.00017394350       1040.4890
2.750       498.63359   0.00015655922       983.31688
2.750       506.67606   0.00010117529       666.70830
2.750       514.71854   0.00016648366       1150.1416
2.250     0.062831853       428.80767    0.0053885562
2.250      0.12566371       660.30374     0.066380972
2.250      0.18849556       249.08642     0.084513032
2.250      0.25132741       173.64149      0.13965077
2.250      0.31415927       111.09910      0.17451405
2.250      0.37699112       81.411133      0.22097717
2.250      0.43982297       59.709688      0.25736459
2.250      0.50265482       46.946318      0.30205176
2.250      0.56548668       36.428890      0.33372084
2.250      0.62831853       32.084432      0.40318486
2.250      0.69115038       27.751262      0.46416316
2.250      0.75398224       22.133143      0.48061430
2.250      0.81681409       20.191637      0.55745710
2.250      0.87964594       17.787405      0.61334745
2.250      0.94247780       15.783807      0.66941496
2.250       1.0053096       14.194308      0.73060737
2.250       1.0681415       12.628199      0.77964709
