# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
3.000       313.65661    0.0045323642       7085.3025
3.000       321.69909    0.0043761637       7380.9677
3.000       329.74156    0.0043754044       7947.1158
3.000       337.78404    0.0041319669       8067.6022
3.000       345.82652    0.0038458248       8058.1369
3.000       353.86900    0.0036748025       8249.5793
3.000       361.91147    0.0041070174       9862.8826
3.000       369.95395    0.0039255090       10069.531
3.000       377.99643    0.0035604565       9741.7961
3.000       386.03891    0.0037901381       11046.343
3.000       394.08138    0.0030363421       9414.0981
3.000       402.12386    0.0037931609       12495.425
3.000       410.16634    0.0033979930       11878.806
3.000       418.20881    0.0026311443       9749.7722
3.000       426.25129    0.0027995830       10984.005
3.000       434.29377    0.0027823410       11545.996
3.000       442.33625    0.0028323146       12418.505
3.000       450.37872    0.0034016925       15743.414
3.000       458.42120    0.0025974476       12676.844
3.000       466.46368    0.0029436109       15135.757
3.000       474.50615    0.0027084731       14659.539
3.000       482.54863    0.0030387421       17297.660
3.000       490.59111    0.0029278997       17514.005
3.000       498.63359    0.0026583451       16696.529
3.000       506.67606    0.0029335722       19331.173
3.000       514.71854    0.0028697101       19825.207
2.750     0.015707963       1084.9322   0.00021302595
2.750     0.031415927       2724.4580    0.0042795686
2.750     0.047123890       1401.1091    0.0074278927
2.750     0.062831853       1189.4740     0.014947371
2.750     0.078539816       925.17099     0.022707112
2.750     0.094247780       708.37046     0.030043055
2.750      0.10995574       567.73348     0.038235653
2.750      0.12566371       515.52041     0.051825764
2.750      0.14137167       381.32522     0.054582440
2.750      0.15707963       330.41441     0.064876718
2.750      0.17278760       283.36598     0.074055215
2.750      0.18849556       259.97948     0.088208961
2.750      0.20420352       233.87330      0.10088825
2.750      0.21991149       207.53939      0.11181872
2.750      0.23561945       178.88411      0.11854287
2.750      0.25132741       165.97465      0.13348473
2.750      0.26703538       145.30214      0.14016794
2.750      0.28274334       131.05372      0.15007099
2.750      0.29845130       116.70254      0.15717049
2.750      0.31415927       105.82728      0.16623311
2.750      0.32986723       97.875214      0.17797561
2.750      0.34557519       88.473743      0.18497470
2.750      0.36128316       83.596935      0.19971181
2.750      0.37699112       75.856955      0.20590127
2.750      0.39269908       71.122758      0.21820189
2.750      0.40840704       67.695239      0.23361895
2.750      0.42411501       62.619855      0.24200996
2.750      0.43982297       59.062250      0.25457396
2.750      0.45553093       54.992940      0.26334848
2.750      0.47123890       52.127852      0.27635255
2.750      0.48694686       47.982130      0.28066903
2.750      0.50265482       46.119271      0.29673055
2.750      0.51836279       43.383267      0.30612159
2.750      0.53407075       41.397320      0.31947647
2.750      0.54977871       39.514111      0.33264902
2.750      0.56548668       37.971464      0.34785219
2.750      0.58119464       35.664751      0.35471067
2.750      0.59690260       33.848687      0.36468887
2.750      0.61261057       32.382914      0.37717217
2.750      0.62831853       30.889632      0.38817056
2.750      0.64402649       29.495713      0.39915388
2.750      0.65973446       27.904034      0.40592402
2.750      0.67544242       27.363072      0.42716938
2.750      0.69115038       26.232810      0.43876577
2.750      0.70685835       25.602378      0.45808677
2.750      0.72256631       23.908798      0.45694205
2.750      0.73827427       23.509772      0.47926078
2.750      0.75398224       22.566629      0.49002732
2.750      0.76969020       22.023805      0.50875711
2.750      0.78539816       21.069338      0.51711936
2.750      0.80110613       20.356279      0.53019888
2.750      0.81681409       19.706538      0.54406434
2.750      0.83252205       18.994088      0.55523386
2.750      0.84823002       18.416783      0.56940982
2.750      0.86393798       17.852122      0.58318696
2.750      0.87964594       17.221956      0.59384957
2.750      0.89535391       16.750233      0.60908135
2.750      0.91106187       16.427643      0.62934548
2.750      0.92676983       15.758025      0.63545925
2.750      0.94247780       15.248038      0.64669218
2.750      0.95818576       14.843912      0.66155776
2.750      0.97389372       14.627028      0.68448044
2.750      0.98960169       14.190883      0.69672430
2.750       1.0053096       13.777343      0.70914537
2.750       1.0367256       13.341824      0.75314207
2.750       1.0681415       12.292702      0.75893395
2.750       1.0995574       11.938543      0.80403572
2.750       1.1309734       11.107883      0.81406421
2.750       1.1623893       10.689815      0.85054094
2.750       1.1938052       10.386622      0.89525137
2.750       1.2252211       9.9866647      0.93053812
2.750       1.2566371       9.5892191      0.96401345
2.750       1.2880530       9.1275824      0.98815986
2.750       1.3194689       8.7423030       1.0174044
2.750       1.3508848       8.5917892       1.0730226
2.750       1.3823008       8.2136537       1.0990420
2.750       1.4137167       8.0574496       1.1533338
2.750       1.4451326       7.5898022       1.1604430
2.750       1.4765485       7.3260077       1.1947604
2.750       1.5079645       7.2286121       1.2557365
2.750       1.5393804       6.9299158       1.2806666
2.750       1.5707963       6.7785494       1.3309651
2.750       1.6022123       6.4787224       1.3499565
2.750       1.6336282       6.2582108       1.3822293
2.750       1.6650441       6.0905108       1.4242991
2.750       1.6964600       5.9976238       1.4834755
2.750       1.7278760       5.8773094       1.5359833
2.750       1.7592919       5.6070854       1.5467536
2.750       1.7907078       5.5738671       1.6214406
2.750       1.8221237       5.3826114       1.6496693
2.750       1.8535397       5.2599264       1.6968974
2.750       1.8849556       5.1067664       1.7326850
2.750       1.9163715       4.9825586       1.7764860
2.750       1.9477874       4.8809059       1.8272391
2.750       1.9792034       4.7297230       1.8577071
2.750       2.0106193       4.6423956       1.9116217
2.750       2.0734512       4.3661374       1.9717374
2.750       2.1362830       4.2990519       2.1233388
2.750       2.1991149       4.0771792       2.1967154
2.750       2.2619467       3.8886686       2.2799131
2.750       2.3247786       3.8240028       2.4340710
2.750       2.3876104       3.5786674       2.4676411
2.750       2.4504423       3.4429902       2.5664894
2.750       2.5132741       3.3687527       2.7093116
2.750       2.5761060       3.2533048       2.8176445
2.750       2.6389378       3.1154465       2.9005345
2.750       2.7017697       3.0200814       3.0174069
2.750       2.7646015       2.9677287       3.1768162
2.750       2.8274334       2.8554935       3.2698557
2.750       2.8902652       2.7882747       3.4105068
2.750       2.9530971       2.6664313       3.4788350
2.750       3.0159289       2.6410245       3.6703376
2.750       3.0787608       2.5244637       3.7322200
2.750       3.1415927       2.4985596       3.9247282
2.750       3.2044245       2.4250147       4.0423580
2.750       3.2672564       2.3512314       4.1544666
2.750       3.3300882       2.2703252       4.2474233
2.750       3.3929201       2.2050023       4.3631505
2.750       3.4557519       2.1419100       4.4781553
2.750       3.5185838       2.1202466       4.6790784
2.750       3.5814156       2.0610256       4.7964267
2.750       3.6442475       2.0201444       4.9530903
2.750       3.7070793       1.9596316       5.0575516
2.750       3.7699112       1.9431256       5.2742959
2.750       3.8327430       1.8800237       5.3624430
2.750       3.8955749       1.8313037       5.4846044
2.750       3.9584067       1.7889273       5.6211373
2.750       4.0212386       1.7555937       5.7832743
2.750       4.1469023       1.6869007       6.0944032
2.750       4.2725660       1.6396073       6.4785296
2.750       4.3982297       1.5452467       6.6604230
2.750       4.5238934       1.5162625       7.1118362
2.750       4.6495571       1.4343926       7.3042070
2.750       4.7752208       1.3978756       7.7111501
2.750       4.9008845       1.3595449       8.1075049
2.750       5.0265482       1.2913219       8.3083415
2.750       5.1522120       1.2549936       8.6954677
2.750       5.2778757       1.1952288       8.9022289
2.750       5.4035394       1.1643848       9.3068294
2.750       5.5292031       1.1316208       9.6907811
2.750       5.6548668       1.0979795       10.058463
2.750       5.7805305       1.0710769       10.480789
2.750       5.9061942       1.0242653       10.690694
2.750       6.0318579       1.0043150       11.165894
2.750       6.1575216      0.97174229       11.493153
2.750       6.2831853      0.93185348       11.710016
2.750       6.4088490      0.90672134       12.091612
2.750       6.5345127      0.88626743       12.527796
