# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.250       1.5707963       10.717525       2.1043811
2.250       1.6022123       10.538013       2.1957816
2.250       1.6336282       10.218197       2.2568577
2.250       1.6650441       9.8127735       2.2947705
2.250       1.6964600       9.6634826       2.3902032
2.250       1.7278760       9.4366695       2.4661909
2.250       1.7592919       9.1774416       2.5316612
2.250       1.7907078       9.0143907       2.6222906
2.250       1.8221237       8.8658975       2.7172310
2.250       1.8535397       8.6524030       2.7913394
2.250       1.8849556       8.4174146       2.8559615
2.250       1.9163715       8.2685545       2.9480781
2.250       1.9477874       8.0848208       3.0266719
2.250       1.9792034       7.8626882       3.0882509
2.250       2.0106193       7.7387770       3.1866336
2.250       2.0734512       7.4696446       3.3732740
2.250       2.1362830       7.0718093       3.4928276
2.250       2.1991149       6.9673607       3.7538965
2.250       2.2619467       6.6463756       3.8967474
2.250       2.3247786       6.4082307       4.0789950
2.250       2.3876104       6.1138525       4.2157574
2.250       2.4504423       5.9618898       4.4441389
2.250       2.5132741       5.8195321       4.6803454
2.250       2.5761060       5.6241723       4.8710216
2.250       2.6389378       5.4240830       5.0499150
2.250       2.7017697       5.2726618       5.2679925
2.250       2.7646015       5.1080390       5.4679193
2.250       2.8274334       4.9741185       5.6959154
2.250       2.8902652       4.7679885       5.8320140
2.250       2.9530971       4.7447220       6.1903358
2.250       3.0159289       4.5566265       6.3325264
2.250       3.0787608       4.4627546       6.5978298
2.250       3.1415927       4.2973563       6.7502715
2.250       3.2044245       4.1779874       6.9644611
2.250       3.2672564       4.1778631       7.3820011
2.250       3.3300882       4.0873443       7.6467818
2.250       3.3929201       3.9690185       7.8536992
2.250       3.4557519       3.8443010       8.0373950
2.250       3.5185838       3.8265482       8.4446399
2.250       3.5814156       3.6732404       8.5483794
2.250       3.6442475       3.6054639       8.8400555
2.250       3.7070793       3.5671048       9.2062289
2.250       3.7699112       3.4721084       9.4244689
2.250       3.8327430       3.3370331       9.5183108
2.250       3.8955749       3.3180827       9.9373856
2.250       3.9584067       3.2596294       10.242353
2.250       4.0212386       3.1553819       10.394455
2.250       4.1469023       3.0049377       10.856183
2.250       4.2725660       2.8793732       11.377178
2.250       4.3982297       2.7515698       11.859995
2.250       4.5238934       2.6816327       12.577857
2.250       4.6495571       2.6163754       13.323094
2.250       4.7752208       2.4121304       13.306120
2.250       4.9008845       2.4229987       14.449302
2.250       5.0265482       2.3017602       14.809483
2.250       5.1522120       2.2289063       15.443411
2.250       5.2778757       2.1505687       16.017733
2.250       5.4035394       2.0847055       16.662875
2.250       5.5292031       1.9856744       17.004580
2.250       5.6548668       1.9021563       17.425434
2.250       5.7805305       1.8674508       18.273533
2.250       5.9061942       1.7969451       18.755482
2.250       6.0318579       1.7436231       19.385463
2.250       6.1575216       1.6867720       19.950073
2.250       6.2831853       1.6154621       20.300496
2.250       6.4088490       1.5875607       21.170968
2.250       6.5345127       1.5279411       21.598148
2.250       6.6601764       1.4684126       21.977362
2.250       6.7858401       1.4387745       22.775812
2.250       6.9115038       1.3983040       23.387808
2.250       7.0371675       1.3580723       23.976558
2.250       7.1628313       1.2999951       24.202829
2.250       7.2884950       1.2655367       24.823247
2.250       7.4141587       1.2224458       25.239776
2.250       7.5398224       1.1979995       26.014187
2.250       7.6654861       1.1614285       26.502194
2.250       7.7911498       1.1342361       27.175554
2.250       7.9168135       1.1003967       27.661186
2.250       8.0424772       1.0716717       28.242395
2.250       8.2938046       1.0046240       29.035895
2.250       8.5451320      0.94021044       29.720195
2.250       8.7964594      0.88771665       30.610353
2.250       9.0477868      0.85661019       32.142568
2.250       9.2991143      0.81616565       33.248597
2.250       9.5504417      0.78642139       34.705311
2.250       9.8017691      0.74361254       35.475650
2.250       10.053096      0.70606182       36.342311
2.250       10.304424      0.68297420       37.856957
2.250       10.555751      0.65489806       39.022170
2.250       10.807079      0.60743518       38.841424
2.250       11.058406      0.58548651       40.111118
2.250       11.309734      0.57243471       41.952065
2.250       11.561061      0.53647538       41.996503
2.250       11.812388      0.51291870       42.828410
2.250       12.063716      0.49344899       43.889013
2.250       12.315043      0.46407145       43.909948
2.250       12.566371      0.45185474       45.425393
2.250       12.817698      0.43720668       46.643073
2.250       13.069025      0.41967856       47.458788
2.250       13.320353      0.40762360       48.806399
2.250       13.571680      0.39113167       49.532940
2.250       13.823008      0.37033526       49.553344
2.250       14.074335      0.36202997       51.132666
2.250       14.325663      0.34439263       51.294199
2.250       14.576990      0.33135111       51.995079
2.250       14.828317      0.32327299       53.396808
2.250       15.079645      0.31234739       54.260210
2.250       15.330972      0.30483475       55.647264
2.250       15.582300      0.28835103       55.269611
2.250       15.833627      0.27834490       55.975085
2.250       16.084954      0.27103671       57.142322
2.250       16.587609      0.25062785       57.949670
2.250       17.090264      0.24497399       61.949321
2.250       17.592919      0.22468598       61.981194
2.250       18.095574      0.20748918       62.284902
2.250       18.598229      0.19711153       64.238743
2.250       19.100883      0.19054649       67.271570
2.250       19.603538      0.17748079       67.736851
2.250       20.106193      0.16656070       68.585505
2.250       20.608848      0.16149163       71.611277
2.250       21.111503      0.15155020       72.241076
2.250       21.614157      0.14483390       74.089289
2.250       22.116812      0.13730346       75.252225
2.250       22.619467      0.13043052       76.470969
2.250       23.122122      0.12369749       77.466549
2.250       23.624777      0.11802661       78.841220
2.250       24.127432      0.11233237       79.929749
2.250       24.630086      0.10529654       79.704372
2.250       25.132741      0.10146129       81.600010
2.250       25.635396     0.099433241       84.863697
2.250       26.138051     0.093902342       84.950567
2.250       26.640706     0.091714182       87.850438
2.250       27.143361     0.086319963       87.452524
2.250       27.646015     0.082943695       88.787387
2.250       28.148670     0.079993121       90.385039
2.250       28.651325     0.077935141       92.861932
2.250       29.153980     0.074726622       93.807844
2.250       29.656635     0.071389684       94.334667
2.250       30.159289     0.068119773       94.668778
2.250       30.661944     0.067238142       98.194019
2.250       31.164599     0.064210695       98.460551
2.250       31.667254     0.062538289       100.61146
2.250       32.169909     0.058859367       99.273957
2.250       33.175218     0.057351198       106.08504
2.250       34.180528     0.053463803       108.15993
2.250       35.185838     0.050736960       111.96915
2.250       36.191147     0.047594991       114.29798
2.250       37.196457     0.044909335       117.08779
2.250       38.201767     0.042609593       120.34498
2.250       39.207076     0.040432936       123.45222
2.250       40.212386     0.039486955       130.07787
2.250       41.217696     0.036335520       128.89995
2.250       42.223005     0.035444714       135.16653
2.250       43.228315     0.034256587       140.19072
2.250       44.233625     0.033173234       145.45065
2.250       45.238934     0.032274241       151.37822
2.250       46.244244     0.030758079       154.09996
2.250       47.249554     0.029065505       155.32497
2.250       48.254863     0.027728653       157.84190
2.250       49.260173     0.028187324       170.69150
2.250       50.265482     0.026078022       167.78551
2.250       51.270792     0.025638523       175.05453
2.250       52.276102     0.024715774       178.87682
2.250       53.281411     0.024031342       184.15158
2.250       54.286721     0.023492018       190.40196
2.250       55.292031     0.023657096       202.59061
2.250       56.297340     0.023301692       210.63055
2.250       57.302650     0.022376379       213.29672
2.250       58.307960     0.022281631       223.76943
2.250       59.313269     0.021557637       227.89091
2.250       60.318579     0.021219563       235.91742
2.250       61.323889     0.021694089       253.45493
2.250       62.329198     0.020704531       253.98629
2.250       63.334508     0.020394990       262.49133
2.250       64.339818     0.020041815       270.42496
2.250       66.350437     0.018575123       274.87378
2.250       68.361056     0.018932901       306.41760
2.250       70.371675     0.018934932       334.29330
2.250       72.382295     0.018480773       355.04829
2.250       74.392914     0.017946031       374.31168
2.250       76.403533     0.017034968       384.90354
2.250       78.414153     0.016996691       415.16239
2.250       80.424772     0.016800477       442.75287
2.250       82.435391     0.017185862       487.73361
2.250       84.446011     0.016507145       503.59295
2.250       86.456630     0.015890100       520.22568
2.250       88.467249     0.015549331       545.41810
2.250       90.477868     0.016052494       602.33743
2.250       92.488488     0.015836526       634.73612
2.250       94.499107     0.014874977       635.93051
2.250       96.509726     0.015340831       698.60614
2.250       98.520346     0.014376638       696.47474
2.250       100.53096     0.015072124       775.79015
2.250       102.54158     0.014979289       818.20386
2.250       104.55220     0.014403772       833.96160
2.250       106.56282     0.014403218       882.97204
2.250       108.57344     0.013373969       867.16429
2.250       110.58406     0.014141138       968.79577
2.250       112.59468     0.014812717       1071.1705
2.250       114.60530     0.014085590       1074.1364
2.250       116.61592     0.013865765       1114.0062
2.250       118.62654     0.013674075       1156.4152
2.250       120.63716     0.013784291       1226.0212
2.250       122.64778     0.013576976       1268.9729
2.250       124.65840     0.012603527       1236.8783
2.250       126.66902     0.013041860       1342.8298
2.250       128.67964     0.013418804       1448.4834
2.250       132.70087     0.011916712       1410.7435
2.250       136.72211     0.012138778       1571.6705
2.250       140.74335     0.012404291       1751.9668
2.250       144.76459     0.011849599       1821.2138
2.250       148.78583     0.011622223       1939.2963
2.250       152.80707     0.011561398       2089.8298
2.250       156.82831     0.011359211       2219.6872
2.250       160.84954     0.011209747       2363.3365
2.250       164.87078     0.011050576       2508.9170
2.250       168.89202     0.010542447       2572.9958
2.250       172.91326     0.010367599       2715.3971
2.250       176.93450     0.011142042       3126.6019
2.250       180.95574     0.010290798       3089.1315
2.250       184.97698    0.0096810400       3104.1686
2.250       188.99821     0.010785306       3688.7211
2.250       193.01945    0.0092408290       3366.5451
2.250       197.04069    0.0099020548       3837.6322
2.250       201.06193    0.0096554938       3975.8893
2.250       205.08317    0.0096533821       4218.3228
2.250       209.10441    0.0094380270       4371.6062
2.250       213.12565    0.0094920100       4655.1704
2.250       217.14688    0.0090464214       4692.5389
2.250       221.16812    0.0088408907       4845.4473
2.250       225.18936    0.0085297817       4934.5980
2.250       229.21060    0.0082019182       5003.6830
2.250       233.23184    0.0076312311       4904.8798
2.250       237.25308    0.0075994071       5141.4490
2.250       241.27432    0.0078310080       5572.1295
2.250       245.29555    0.0075866099       5672.6638
2.250       249.31679    0.0075392328       5919.0500
2.250       253.33803    0.0072451088       5967.8286
2.250       257.35927    0.0067822163       5856.8128
2.250       265.40175    0.0067591583       6401.3889
2.250       273.44422    0.0066794946       6918.6303
2.250       281.48670    0.0067012606       7571.8223
2.250       289.52918    0.0059099783       7266.6319
2.250       297.57166    0.0064647694       8629.7454
2.250       305.61413    0.0055522798       8029.0082
2.250       313.65661    0.0053630758       8383.9277
2.250       321.69909    0.0040719763       6867.9162
2.250       329.74156    0.0051884598       9423.8811
2.250       337.78404    0.0052854105       10319.683
2.250       345.82652    0.0052658997       11033.612
2.250       353.86900    0.0032485514       7292.6864
2.250       361.91147    0.0043481934       10442.060
2.250       369.95395    0.0041710842       10699.469
2.250       377.99643    0.0029851810       8167.7797
2.250       386.03891    0.0037028222       10791.861
2.250       394.08138    0.0037264412       11553.732
2.250       402.12386    0.0030649743       10096.634
2.250       410.16634    0.0030061537       10509.002
2.250       418.20881    0.0031509772       11676.026
2.250       426.25129    0.0032759596       12853.042
2.250       434.29377    0.0029883698       12400.962
2.250       442.33625    0.0036085187       15821.833
2.250       450.37872    0.0032363582       14978.228
2.250       458.42120    0.0029495531       14395.294
2.250       466.46368    0.0025533962       13129.312
2.250       474.50615    0.0023146982       12528.244
2.250       482.54863    0.0028945496       16476.862
2.250       490.59111    0.0028533582       17068.115
2.250       498.63359    0.0031338742       19683.232
2.250       506.67606    0.0022535917       14850.349
2.250       514.71854    0.0031299602       21623.127
2.000     0.015707963       4529.0301   0.00088927299
2.000     0.031415927       3895.2946    0.0061187145
2.000     0.047123890       2610.9383     0.013841727
2.000     0.062831853       1665.3676     0.020927626
2.000     0.078539816       1527.9861     0.037502421
2.000     0.094247780       1121.9991     0.047585665
2.000      0.10995574       1040.2433     0.070058197
2.000      0.12566371       795.59604     0.079982038
2.000      0.14137167       649.08472     0.092909217
2.000      0.15707963       536.28764      0.10529983
2.000      0.17278760       451.64700      0.11803399
2.000      0.18849556       438.49355      0.14877736
2.000      0.20420352       348.38001      0.15028415
2.000      0.21991149       304.63732      0.16413345
2.000      0.23561945       281.70281      0.18667874
2.000      0.25132741       258.16972      0.20763241
2.000      0.26703538       226.61862      0.21861112
2.000      0.28274334       203.73976      0.23330454
2.000      0.29845130       191.36308      0.25772042
2.000      0.31415927       178.21647      0.27994177
2.000      0.32986723       155.42054      0.28261564
2.000      0.34557519       145.04677      0.30325362
2.000      0.36128316       134.41426      0.32111362
2.000      0.37699112       127.57595      0.34628401
2.000      0.39269908       120.60213      0.37000270
2.000      0.40840704       110.97892      0.38299265
2.000      0.42411501       100.39651      0.38800723
2.000      0.43982297       96.179207      0.41455788
2.000      0.45553093       90.743643      0.43455034
2.000      0.47123890       86.038569      0.45612811
2.000      0.48694686       81.540308      0.47696589
2.000      0.50265482       78.379327      0.50429116
2.000      0.51836279       73.556265      0.51902870
2.000      0.53407075       69.561357      0.53682741
2.000      0.54977871       65.983716      0.55548303
2.000      0.56548668       62.065833      0.56857791
2.000      0.58119464       61.389363      0.61055978
2.000      0.59690260       57.961128      0.62447853
2.000      0.61261057       56.456126      0.65755909
2.000      0.62831853       53.687271      0.67465414
2.000      0.64402649       51.461383      0.69640666
2.000      0.65973446       49.628412      0.72195169
2.000      0.67544242       47.707543      0.74477023
2.000      0.69115038       46.593836      0.77932102
2.000      0.70685835       44.714543      0.80004835
2.000      0.72256631       42.462835      0.81154456
2.000      0.73827427       41.741944      0.85093450
2.000      0.75398224       40.866848      0.88741086
2.000      0.76969020       38.957116      0.89992213
2.000      0.78539816       37.759624      0.92676061
2.000      0.80110613       36.502577      0.95074476
2.000      0.81681409       35.263130      0.97355564
2.000      0.83252205       34.307515       1.0028749
2.000      0.84823002       33.250170       1.0280282
2.000      0.86393798       32.568472       1.0639356
2.000      0.87964594       31.947086       1.1016033
2.000      0.89535391       30.522128       1.1098627
2.000      0.91106187       29.910381       1.1458712
2.000      0.92676983       29.749399       1.1996764
2.000      0.94247780       28.350046       1.2023680
2.000      0.95818576       27.837281       1.2406412
2.000      0.97389372       27.092287       1.2677997
2.000      0.98960169       26.634874       1.3076821
2.000       1.0053096       25.616684       1.3185382
2.000       1.0367256       24.640391       1.3909429
2.000       1.0681415       24.047623       1.4846661
2.000       1.0995574       22.492207       1.5148027
2.000       1.1309734       21.829838       1.5998449
2.000       1.1623893       20.776474       1.6530915
2.000       1.1938052       20.141119       1.7360182
2.000       1.2252211       19.671977       1.8329968
2.000       1.2566371       18.940607       1.9041175
2.000       1.2880530       18.187024       1.9689428
2.000       1.3194689       17.860637       2.0785702
2.000       1.3508848       17.313259       2.1622408
2.000       1.3823008       16.553448       2.2149625
2.000       1.4137167       16.305544       2.3339563
2.000       1.4451326       15.604296       2.3858193
2.000       1.4765485       15.031150       2.4513519
2.000       1.5079645       14.649078       2.5448014
2.000       1.5393804       14.163894       2.6175246
2.000       1.5707963       13.942062       2.7375176
2.000       1.6022123       13.840027       2.8838147
2.000       1.6336282       13.398171       2.9592075
2.000       1.6650441       12.900893       3.0169442
2.000       1.6964600       12.704830       3.1424619
2.000       1.7278760       12.410810       3.2434565
2.000       1.7592919       12.103180       3.3387466
2.000       1.7907078       11.885527       3.4575054
2.000       1.8221237       11.703664       3.5869531
2.000       1.8535397       11.399244       3.6774940
2.000       1.8849556       11.056962       3.7515388
2.000       1.9163715       10.896347       3.8849935
2.000       1.9477874       10.708164       4.0087592
2.000       1.9792034       10.381090       4.0774108
2.000       2.0106193       10.276975       4.2317997
2.000       2.0734512       10.016593       4.5234698
2.000       2.1362830       9.4048666       4.6451448
2.000       2.1991149       9.2550408       4.9864600
2.000       2.2619467       8.8920359       5.2133703
2.000       2.3247786       8.6099904       5.4804687
2.000       2.3876104       8.1941053       5.6501788
2.000       2.4504423       7.9977645       5.9617299
2.000       2.5132741       7.7900519       6.2651315
2.000       2.5761060       7.5637483       6.5508628
2.000       2.6389378       7.3174565       6.8126783
2.000       2.7017697       7.0811082       7.0748374
2.000       2.7646015       6.8791391       7.3638000
2.000       2.8274334       6.6245125       7.5857989
2.000       2.8902652       6.4524852       7.8924234
2.000       2.9530971       6.2973134       8.2159682
2.000       3.0159289       6.2141385       8.6360372
2.000       3.0787608       6.0472088       8.9403201
2.000       3.1415927       5.7937677       9.1008291
2.000       3.2044245       5.6472442       9.4136264
2.000       3.2672564       5.5940097       9.8842360
2.000       3.3300882       5.4166925       10.133784
2.000       3.3929201       5.3247469       10.536348
2.000       3.4557519       5.1510993       10.769557
2.000       3.5185838       5.1402515       11.343794
2.000       3.5814156       4.9205875       11.451210
2.000       3.6442475       4.8057293       11.782926
2.000       3.7070793       4.7909117       12.364714
2.000       3.7699112       4.6625092       12.655617
2.000       3.8327430       4.4872624       12.799141
2.000       3.8955749       4.4291405       13.264913
2.000       3.9584067       4.3491020       13.665676
2.000       4.0212386       4.2083378       13.863101
2.000       4.1469023       4.0912811       14.780904
2.000       4.2725660       3.8505672       15.214627
2.000       4.3982297       3.7045930       15.967778
2.000       4.5238934       3.5403082       16.605365
2.000       4.6495571       3.4570843       17.604147
2.000       4.7752208       3.2667102       18.020268
2.000       4.9008845       3.2121771       19.155485
2.000       5.0265482       3.0378942       19.545756
2.000       5.1522120       2.9295567       20.298004
2.000       5.2778757       2.8229612       21.025805
2.000       5.4035394       2.7170302       21.716992
2.000       5.5292031       2.5748668       22.050206
2.000       5.6548668       2.5279415       23.158179
2.000       5.7805305       2.4286524       23.765048
2.000       5.9061942       2.3463097       24.489434
2.000       6.0318579       2.2735910       25.277604
2.000       6.1575216       2.1764293       25.741429
2.000       6.2831853       2.1042494       26.442778
2.000       6.4088490       2.0634827       27.517642
2.000       6.5345127       1.9632945       27.752066
2.000       6.6601764       1.9077808       28.553275
2.000       6.7858401       1.8699137       29.600749
2.000       6.9115038       1.7882110       29.909330
2.000       7.0371675       1.7319386       30.577110
2.000       7.1628313       1.6775756       31.232483
2.000       7.2884950       1.6206391       31.788507
2.000       7.4141587       1.5967633       32.968291
2.000       7.5398224       1.5222361       33.054883
2.000       7.6654861       1.4809028       33.792157
2.000       7.7911498       1.4446430       34.612698
2.000       7.9168135       1.3948769       35.063671
2.000       8.0424772       1.3628062       35.914836
2.000       8.2938046       1.2828859       37.078290
2.000       8.5451320       1.2106581       38.269088
2.000       8.7964594       1.1393367       39.286745
2.000       9.0477868       1.1000446       41.276953
2.000       9.2991143       1.0406276       42.392630
2.000       9.5504417      0.98452015       43.447544
2.000       9.8017691      0.94926031       45.286523
2.000       10.053096      0.86843935       44.700184
2.000       10.304424      0.85729863       47.519683
2.000       10.555751      0.82660800       49.253525
2.000       10.807079      0.76658601       49.018057
2.000       11.058406      0.72667327       49.783686
2.000       11.309734      0.71632746       52.497543
2.000       11.561061      0.68643774       53.735895
2.000       11.812388      0.65135543       54.387794
2.000       12.063716      0.61717776       54.893866
2.000       12.315043      0.58995648       55.821057
2.000       12.566371      0.56944828       57.247185
2.000       12.817698      0.54398761       58.034918
2.000       13.069025      0.52558772       59.435385
2.000       13.320353      0.50106159       59.994102
2.000       13.571680      0.48052840       60.854147
2.000       13.823008      0.46767063       62.577470
2.000       14.074335      0.44062730       62.233657
2.000       14.325663      0.42994780       64.036875
2.000       14.576990      0.40995988       64.330241
2.000       14.828317      0.39912670       65.925988
2.000       15.079645      0.38528728       66.931146
2.000       15.330972      0.37132004       67.784083
2.000       15.582300      0.35998839       69.000685
2.000       15.833627      0.34480506       69.340204
2.000       16.084954      0.33276369       70.156141
2.000       16.587609      0.30974191       71.617905
2.000       17.090264      0.28392676       71.799744
2.000       17.592919      0.27225719       75.104044
2.000       18.095574      0.25545349       76.683012
2.000       18.598229      0.24721338       80.566957
2.000       19.100883      0.22770595       80.390550
2.000       19.603538      0.21176772       80.822709
2.000       20.106193      0.20473885       84.306304
2.000       20.608848      0.19667594       87.213280
2.000       21.111503      0.18658094       88.939560
2.000       21.614157      0.17299950       88.497305
2.000       22.116812      0.16646430       91.234471
2.000       22.619467      0.16045377       94.073500
2.000       23.122122      0.15069166       94.371866
2.000       23.624777      0.14087500       94.103836
2.000       24.127432      0.13632112       96.998872
2.000       24.630086      0.13134530       99.422022
2.000       25.132741      0.12485997       100.41834
2.000       25.635396      0.12083791       103.13203
2.000       26.138051      0.11507536       104.10515
2.000       26.640706      0.10853214       103.95988
2.000       27.143361      0.10480792       106.18305
2.000       27.646015     0.098508612       105.44891
2.000       28.148670     0.095729244       108.16544
2.000       28.651325     0.092479090       110.19146
2.000       29.153980     0.088183059       110.70034
2.000       29.656635     0.087828758       116.05734
2.000       30.159289     0.081328478       113.02544
2.000       30.661944     0.078454639       114.57450
2.000       31.164599     0.076503202       117.30986
2.000       31.667254     0.074783216       120.31108
2.000       32.169909     0.073251762       123.54860
2.000       33.175218     0.065305423       120.79832
2.000       34.180528     0.062225349       125.88498
2.000       35.185838     0.058630145       129.38827
2.000       36.191147     0.057072893       137.05889
2.000       37.196457     0.053816440       140.31043
2.000       38.201767     0.049658960       140.25496
2.000       39.207076     0.047470450       144.93957
2.000       40.212386     0.044376828       146.18609
2.000       41.217696     0.043517727       154.37877
2.000       42.223005     0.041650944       158.83366
2.000       43.228315     0.039227242       160.53250
2.000       44.233625     0.036899066       161.78685
2.000       45.238934     0.036084961       169.25192
2.000       46.244244     0.034471545       172.70466
2.000       47.249554     0.033654929       179.85067
2.000       48.254863     0.032333238       184.05293
2.000       49.260173     0.030185008       182.78870
2.000       50.265482     0.029322124       188.65801
2.000       51.270792     0.028922022       197.47358
2.000       52.276102     0.028648463       207.33908
2.000       53.281411     0.027243204       208.76399
2.000       54.286721     0.026423457       214.16117
2.000       55.292031     0.025210150       215.89039
2.000       56.297340     0.024903643       225.11103
2.000       57.302650     0.025328747       241.43937
2.000       58.307960     0.024677351       247.82912
2.000       59.313269     0.024646895       260.54819
2.000       60.318579     0.022630290       251.60176
2.000       61.323889     0.022809750       266.48934
2.000       62.329198     0.021826173       267.74568
2.000       63.334508     0.021004065       270.33036
2.000       64.339818     0.021128959       285.09384
2.000       66.350437     0.022034042       326.05870
2.000       68.361056     0.020176185       326.53941
2.000       70.371675     0.019728767       348.30834
2.000       72.382295     0.019150399       367.91300
2.000       74.392914     0.018279750       381.27228
2.000       76.403533     0.018780915       424.35306
2.000       78.414153     0.016937062       413.70589
2.000       80.424772     0.017592421       463.62343
2.000       82.435391     0.016440110       466.56923
2.000       84.446011     0.017839636       544.24400
2.000       86.456630     0.016808923       550.30701
2.000       88.467249     0.017127622       600.77922
2.000       90.477868     0.015998738       600.32034
2.000       92.488488     0.015532442       622.54830
2.000       94.499107     0.016374771       700.04926
2.000       96.509726     0.015421497       702.27960
2.000       98.520346     0.015398446       745.97613
2.000       100.53096     0.014762299       759.84291
2.000       102.54158     0.014865985       812.01492
2.000       104.55220     0.014906428       863.06483
2.000       106.56282     0.015133069       927.71466
2.000       108.57344     0.014578215       945.24725
2.000       110.58406     0.015120605       1035.8981
2.000       112.59468     0.014069175       1017.4018
2.000       114.60530     0.014668515       1118.5889
2.000       116.61592     0.014635186       1175.8232
2.000       118.62654     0.014432239       1220.5330
2.000       120.63716     0.013783326       1225.9354
2.000       122.64778     0.013086616       1223.1414
2.000       124.65840     0.013427931       1317.7832
2.000       126.66902     0.014214996       1463.6195
2.000       128.67964     0.013316722       1437.4643
2.000       132.70087     0.012488385       1478.4202
2.000       136.72211     0.012669661       1640.4067
2.000       140.74335     0.012591343       1778.3857
2.000       144.76459     0.011790855       1812.1853
2.000       148.78583     0.011977227       1998.5326
2.000       152.80707     0.012982209       2346.6547
2.000       156.82831     0.011612708       2269.2227
2.000       160.84954     0.012236985       2579.9077
2.000       164.87078     0.012165653       2762.0834
2.000       168.89202     0.011557507       2820.7320
2.000       172.91326     0.011201621       2933.8373
2.000       176.93450     0.010393718       2916.6126
2.000       180.95574     0.010221518       3068.3347
2.000       184.97698     0.010714584       3435.5683
2.000       188.99821     0.010935098       3739.9521
2.000       193.01945     0.010021655       3651.0093
2.000       197.04069    0.0098171213       3804.7155
2.000       201.06193     0.010340803       4258.0825
2.000       205.08317     0.010407551       4547.8784
2.000       209.10441    0.0097035853       4494.6103
2.000       213.12565    0.0099395586       4874.6619
2.000       217.14688    0.0088660588       4598.9816
2.000       221.16812    0.0092453930       5067.1438
2.000       225.18936    0.0089418679       5172.9957
2.000       229.21060    0.0086293875       5264.4660
2.000       233.23184    0.0085163577       5473.7841
2.000       237.25308    0.0086059100       5822.4078
2.000       241.27432    0.0081337765       5787.5635
2.000       245.29555    0.0078804387       5892.3656
2.000       249.31679    0.0077448269       6080.4619
2.000       253.33803    0.0080378153       6620.7845
2.000       257.35927    0.0078974135       6819.8463
2.000       265.40175    0.0070100871       6639.0357
2.000       273.44422    0.0072467074       7506.1502
2.000       281.48670    0.0066299071       7491.1992
2.000       289.52918    0.0070495736       8667.8248
2.000       297.57166    0.0057813657       7717.4778
2.000       305.61413    0.0063578345       9193.9002
2.000       313.65661    0.0055907258       8739.8059
2.000       321.69909    0.0055726194       9398.9455
2.000       329.74156    0.0056213182       10210.089
2.000       337.78404    0.0046775582       9132.8609
2.000       345.82652    0.0049939453       10463.788
2.000       353.86900    0.0047674197       10702.400
2.000       361.91147    0.0037730430       9060.8527
2.000       369.95395    0.0043194833       11080.135
2.000       377.99643    0.0041410552       11330.377
2.000       386.03891    0.0038463571       11210.193
2.000       394.08138    0.0039452054       12232.005
2.000       402.12386    0.0040799839       13440.278
2.000       410.16634    0.0038476266       13450.648
2.000       418.20881    0.0029948760       11097.589
2.000       426.25129    0.0033548193       13162.443
2.000       434.29377    0.0032717016       13576.716
2.000       442.33625    0.0031055392       13616.480
2.000       450.37872    0.0030723799       14219.318
2.000       458.42120    0.0033792851       16492.602
2.000       466.46368    0.0031190121       16037.653
2.000       474.50615    0.0027590679       14933.383
2.000       482.54863    0.0027056072       15401.331
2.000       490.59111    0.0032626658       19516.497
2.000       498.63359    0.0034735246       21816.507
2.000       506.67606    0.0027657773       18225.465
2.000       514.71854    0.0025680685       17741.335
1.750     0.015707963       5337.5599    0.0010480274
1.750     0.031415927       4583.0307    0.0071990078
1.750     0.047123890       3074.7931     0.016300824
1.750     0.062831853       1958.7179     0.024613975
1.750     0.078539816       1804.8901     0.044298669
1.750     0.094247780       1323.3870     0.056126831
1.750      0.10995574       1226.9393     0.082631773
1.750      0.12566371       937.31237     0.094228917
1.750      0.14137167       766.78976      0.10975738
1.750      0.15707963       635.90512      0.12485968
1.750      0.17278760       535.45947      0.13993764
1.750      0.18849556       519.63006      0.17630633
1.750      0.20420352       414.51895      0.17881516
1.750      0.21991149       362.93289      0.19554212
1.750      0.23561945       335.77228      0.22250947
1.750      0.25132741       308.63019      0.24821513
1.750      0.26703538       270.81509      0.26124592
1.750      0.28274334       244.16131      0.27959169
1.750      0.29845130       228.83537      0.30818666
1.750      0.31415927       214.07499      0.33626821
1.750      0.32986723       187.35622      0.34068726
1.750      0.34557519       175.14228      0.36617521
1.750      0.36128316       162.42362      0.38802758
1.750      0.37699112       154.57996      0.41958197
1.750      0.39269908       146.16280      0.44842184
1.750      0.40840704       134.99644      0.46587807
1.750      0.42411501       122.59682      0.47380582
1.750      0.43982297       117.18390      0.50509370
1.750      0.45553093       110.94618      0.53129562
1.750      0.47123890       105.70498      0.56038837
1.750      0.48694686       100.00484      0.58497325
1.750      0.50265482       96.430231      0.62043035
1.750      0.51836279       90.555950      0.63898211
1.750      0.53407075       86.248282      0.66560579
1.750      0.54977871       81.404197      0.68530014
1.750      0.56548668       76.947265      0.70490498
1.750      0.58119464       76.115220      0.75701864
1.750      0.59690260       72.136578      0.77720613
1.750      0.61261057       70.348399      0.81936598
1.750      0.62831853       66.927587      0.84103686
1.750      0.64402649       64.345534      0.87076280
1.750      0.65973446       61.865633      0.89996832
1.750      0.67544242       59.529437      0.92932374
1.750      0.69115038       58.290113      0.97495106
1.750      0.70685835       56.069705       1.0032189
1.750      0.72256631       53.530078       1.0230604
